"match_id","series","round_num","tick","seconds","clock_time","attacker_steam_id","attacker_name","attacker_side","attacker_team","attacker_x","attacker_y","attacker_z","attacker_area_name","attacker_area_id","victim_steam_id","victim_name","victim_x","victim_y","victim_z","victim_area_name","victim_area_id","is_trade","player_traded_steam_id","player_traded_team","is_first_kill","is_teamkill","weapon","created_at","idx"
"2hwmhm2w",1,10,156088,42.28125,"01:13","76561198191301766","RONDE","T","mastermix123",2097.229736328125,-21.526058197021484,148.15536499023438,"BombsiteA","907","76561197971923260","simixinho",2150.52392578125,-497.6416015625,88.03125,"Pit","26",False,NULL,NULL,False,False,"MAC-10","2023-06-05 10:21:16.653722+00",62
"2hwmhm2w",1,10,161176,28.8125,"00:12","76561198821532633","eneshan","T","mastermix123",387.0503845214844,1992.4169921875,128.03125,"Banana","1824","76561198032071879","n0tice",979.3019409179688,1867.18603515625,144.90492248535156,"Banana","2131",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",63
"2hwmhm2w",1,10,161792,33.625,"00:07","76561198821532633","eneshan","T","mastermix123",873.8583374023438,2225.942626953125,142.4017791748047,"","525","76561198315324300","MAGILA-",587.5896606445312,2517.19970703125,291.03125,"BombsiteB","2087",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",64
"2hwmhm2w",1,10,163115,43.9609375,"00:00","76561198140853900","Stev0se","CT","EC Brugge",6.252511978149414,2660.5810546875,160.03125,"BombsiteB","216","76561198191301766","RONDE",419.5330810546875,3134.13134765625,160.03125,"BombsiteB","516",False,NULL,NULL,False,False,"AWP","2023-06-05 10:21:16.653722+00",65
"2hwmhm2w",1,11,169070,27.46875,"01:28","76561198140853900","Stev0se","CT","EC Brugge",1055.93603515625,7.994469165802002,256.03125,"Apartments","97","76561198037278295","Beruya",412.5303955078125,-117.15020751953125,95.9516372680664,"","2651",False,NULL,NULL,True,False,"AWP","2023-06-05 10:21:16.653722+00",66
"2hwmhm2w",1,11,170276,36.890625,"01:19","76561198821532633","eneshan","T","mastermix123",564.9623413085938,1888.8026123046875,132.32388305664062,"Banana","509","76561198032071879","n0tice",972.7135009765625,2778.78173828125,127.95716857910156,"BombsiteB","221",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",67
"2hwmhm2w",1,11,171250,44.5,"01:11","76561198315324300","MAGILA-","CT","EC Brugge",439.196044921875,2555.889892578125,160.03125,"BombsiteB","159","76561198821532633","eneshan",792.1419067382812,2737.216796875,128.0483856201172,"BombsiteB","64",False,NULL,NULL,False,False,"Five-SeveN","2023-06-05 10:21:16.653722+00",68
"2hwmhm2w",1,11,171484,46.328125,"01:09","76561198315324300","MAGILA-","CT","EC Brugge",453.5039367675781,2448.367919921875,160.03125,"BombsiteB","287","76561198314392309","n0te",563.7518920898438,2526.764404296875,291.03125,"BombsiteB","2087",False,NULL,NULL,False,False,"Five-SeveN","2023-06-05 10:21:16.653722+00",69
"2hwmhm2w",1,11,173500,62.078125,"00:53","76561197971923260","simixinho","CT","EC Brugge",2471.50537109375,-218.1654052734375,84.53886413574219,"Pit","930","76561198191301766","RONDE",1975.6260986328125,-183.0623016357422,256.03125,"Balcony","3157",False,NULL,NULL,False,False,"Desert Eagle","2023-06-05 10:21:16.653722+00",70
"2hwmhm2w",1,11,177798,95.65625,"00:20","76561198100798845","Arttub0b","T","mastermix123",2544.780517578125,1248.8436279296875,160.03125,"Library","40","76561198140853900","Stev0se",2498.537353515625,1238.953369140625,160.03125,"Library","911",False,NULL,NULL,False,False,"Knife","2023-06-05 10:21:16.653722+00",71
"2hwmhm2w",1,11,179541,109.2734375,"00:06","76561197971923260","simixinho","CT","EC Brugge",2265.3330078125,-377.5245361328125,82.9428482055664,"Pit","578","76561198100798845","Arttub0b",1986.995849609375,215.42942810058594,160.03125,"BombsiteA","361",False,NULL,NULL,False,False,"Desert Eagle","2023-06-05 10:21:16.653722+00",72
"2hwmhm2w",1,12,186272,30.578125,"01:25","76561198191301766","RONDE","T","mastermix123",720.2978515625,2220.521484375,137.17355346679688,"","2109","76561198315324300","MAGILA-",951.8238525390625,2776.196044921875,127.9210205078125,"BombsiteB","221",False,NULL,NULL,True,False,"AK-47","2023-06-05 10:21:16.653722+00",73
"2hwmhm2w",1,12,186880,35.328125,"01:20","76561198191301766","RONDE","T","mastermix123",682.4058837890625,2932.015625,129.57647705078125,"BombsiteB","2819","76561198032071879","n0tice",8.195470809936523,2673.701904296875,160.03125,"BombsiteB","216",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",74
